0 24
1 28
2 21
3 24
4 28
5 22
6 20
7 32
8 21
9 24
10 27
11 27
12 26
13 23
14 27
15 24
16 18
17 21
18 24
19 30
20 30
21 30
22 24
23 25
24 29
25 23
26 20
27 23
28 23
29 26
30 26
31 25
32 26
33 32
34 33
35 26
36 31
37 28
38 23
39 24
40 31
41 29
42 24
43 27
44 26
45 27
46 29
47 21
48 32
49 30
50 29
51 30
52 28
53 28
54 17
55 22
56 25
57 22
58 24
59 25
60 24
61 22
62 20
63 29
64 27
65 28
66 24
67 28
68 36
69 30
70 28
71 25
72 21
73 25
74 25
75 24
76 22
77 22
78 23
79 22
80 28
81 28
82 24
83 24
84 24
85 24
86 29
87 27
88 28
89 23
90 23
91 22
92 22
93 26
94 18
95 29
96 24
97 22
98 24
99 20
