0 29
1 26
2 30
3 29
4 27
5 32
6 24
7 23
8 24
9 19
10 26
11 28
12 27
13 24
14 24
15 35
16 24
17 29
18 22
19 23
20 22
21 24
22 19
23 28
24 26
25 22
26 25
27 30
28 33
29 26
30 28
31 25
32 32
33 20
34 22
35 20
36 20
37 22
38 26
39 24
40 27
41 27
42 18
43 32
44 22
45 24
46 24
47 23
48 21
49 25
50 27
51 26
52 25
53 28
54 25
55 29
56 21
57 25
58 16
59 25
60 23
61 30
62 17
63 21
64 27
65 26
66 32
67 29
68 23
69 22
70 23
71 20
72 26
73 24
74 24
75 32
76 28
77 24
78 24
79 30
80 27
81 22
82 24
83 23
84 29
85 26
86 19
87 20
88 27
89 24
90 22
91 28
92 23
93 29
94 30
95 24
96 17
97 30
98 28
99 23
