0 28
1 27
2 26
3 31
4 26
5 25
6 22
7 29
8 25
9 25
10 27
11 33
12 33
13 23
14 25
15 23
16 21
17 27
18 28
19 22
20 28
21 28
22 25
23 27
24 26
25 33
26 25
27 30
28 30
29 30
30 34
31 25
32 26
33 22
34 23
35 29
36 29
37 25
38 31
39 23
40 27
41 16
42 24
43 38
44 25
45 22
46 23
47 24
48 28
49 27
50 27
51 25
52 21
53 29
54 24
55 28
56 21
57 28
58 27
59 23
60 23
61 23
62 30
63 27
64 34
65 32
66 31
67 29
68 31
69 27
70 22
71 25
72 32
73 29
74 33
75 26
76 28
77 29
78 33
79 24
80 27
81 25
82 22
83 27
84 31
85 22
86 27
87 27
88 21
89 34
90 22
91 26
92 28
93 27
94 24
95 30
96 21
97 28
98 19
99 25
